terror,placebo,pintr,pintr_placebo,male,age,edu,party,O_sd,C_sd,E_sd,A_sd,N_sd,optrt5o1,optrt5o2,optrt5o3
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,-0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,2,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,-0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,76,4,3,-0.16082198787268154,-0.13780872439933817,0.09704007886863153,-0.22704428944320984,0.38526770480453915,4,1,7
NA,NA,1,NA,1,73,3,-8,-0.0258355476706488,0.47301633415279476,-0.892434104629793,-0.22704428944320984,-0.8774701594685381,4,5,4
NA,NA,2,NA,0,72,3,-8,1.054055973945613,0.014897540238695073,0.8038073527960776,0.4333365438257492,-0.2461012273319995,7,7,7
NA,NA,2,NA,0,56,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,51,2,-8,-0.29580842807471425,0.32031006951476154,0.23839353365412075,0.2682413355085094,0.7640890640864624,2,6,3
NA,NA,2,NA,1,49,4,-8,0.24413733273341667,0.625722598790828,0.23839353365412075,-0.22704428944320984,-0.6249225866139226,6,4,5
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,1,20,4,-8,0.10915089253138394,0.625722598790828,0.5211004432250992,0.10314612719126968,-0.49864880018661495,5,3,6
NA,NA,2,NA,1,27,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,2,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,-0,NA,1,55,10,1,-0.5657813084787797,-0.5959275183134378,-0.4683737402733254,-0.7223299143949291,0.2589939183772314,4,2,3
NA,NA,-0,NA,0,52,12,10,-1.375699949690976,0.1676038048767283,-0.3270202854878361,0.7635269604602287,0.8903628505137701,1,1,1
NA,NA,-0,NA,0,21,4,11,0.10915089253138394,0.014897540238695073,0.09704007886863153,0.2682413355085094,-0.49864880018661495,4,4,6
NA,NA,-0,NA,0,52,9,-8,0.10915089253138394,-0.4432212536754046,0.37974698843960997,0.5984317521429889,0.38526770480453915,5,3,6
NA,NA,1,NA,1,44,12,-8,-0.0258355476706488,-0.2905149890373714,0.5211004432250992,0.2682413355085094,0.2589939183772314,2,4,7
NA,NA,2,NA,0,77,12,-8,-0.5657813084787797,-0.13780872439933817,-0.6097271950588146,0.7635269604602287,-1.003743945895846,7,1,1
NA,NA,2,NA,0,58,7,-2,-0.5657813084787797,0.625722598790828,-0.7510806498443038,0.2682413355085094,0.38526770480453915,3,3,3
NA,NA,-0,NA,1,65,4,-1,0.24413733273341667,-0.5959275183134378,-1.3164944689862608,-0.7223299143949291,-0.2461012273319995,4,4,7
NA,NA,1,NA,NA,NA,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
