pintr_dif,polint_pre,polint_post,O_sd,C_sd,E_sd,A_sd,N_sd,male,age,education,ideology,W3_f15771a,W3_f15771f,W3_f15770d
-1,3,4,0.4445784719866716,0.39471544334258546,0.12365054461025315,0.03843280315177083,-0.9488422013679997,1,66,12,8,7,9,8
0,2,2,0.08428056870441007,0.15941600772637787,-0.2582902352870936,0.03843280315177083,-0.24218520076432398,0,44,12,5,10,7,3
-1,2,3,0.08428056870441007,0.15941600772637787,-0.16280504031275692,0.3623747928552353,0.37613967476389226,0,21,9,NA,7,7,6
NA,NA,NA,NA,NA,NA,NA,NA,0,53,12,8,NA,NA,NA
0,4,4,-0.636315237860113,0.5123651611506892,-0.3537754302614303,0.03843280315177083,0.19947542461297335,0,33,10,5,3,2,7
0,4,4,0.26442952034554085,0.15941600772637787,0.12365054461025315,-0.06954786008271732,0.4644717998393518,1,64,12,2,9,7,6
1,4,3,0.6247274236278024,0.04176628991827409,0.21913573958458984,0.5783361193242116,-0.4188494509152429,1,51,13,4,9,8,9
0,3,3,0.08428056870441007,-0.6641320169303486,-0.2582902352870936,-0.3934898497861818,0.2878075496884328,1,65,3,7,6,8,6
0,2,2,NA,NA,NA,NA,NA,1,65,2,NA,NA,NA,NA
0,3,3,-0.3660918103984169,-0.42883258131414104,0.6010765194819366,0.3623747928552353,0.11114329953751388,0,73,12,5,0,10,5
-1,3,4,0.08428056870441007,0.5123651611506892,0.7920469094306101,0.3623747928552353,-0.6838458261416214,0,70,5,8,9,8,3
0,3,3,0.7148018994483678,0.15941600772637787,-0.06731984533842024,0.6863167825586997,-0.9488422013679997,0,51,13,5,9,9,9
NA,NA,NA,NA,NA,NA,NA,NA,0,79,4,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,50,13,6,NA,NA,NA
0,3,3,-0.2760173345778515,-0.6641320169303486,0.12365054461025315,0.3623747928552353,-0.15385307568886453,1,65,5,5,5,6,5
NA,NA,NA,NA,NA,NA,NA,NA,1,51,5,8,NA,NA,NA
NA,NA,3,-0.3660918103984169,0.39471544334258546,-0.16280504031275692,-0.17752852331720548,-0.33051732583978344,1,40,11,10,1,7,7
0,3,3,0.35450399616610623,-0.5464822991222449,-0.06731984533842024,-0.17752852331720548,0.37613967476389226,1,65,7,9,8,8,7
0,2,2,-0.45616628621898225,-0.42883258131414104,0.41010612953326325,-0.8254125027241344,-0.24218520076432398,1,39,7,3,5,5,4
NA,NA,NA,NA,NA,NA,NA,NA,0,33,5,5,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,60,5,3,NA,NA,NA
1,4,3,0.8048763752689332,0.27706572553448167,0.02816534963591646,0.4703554560897234,0.022811174462054412,0,59,13,5,10,10,8
-1,2,3,-0.005793907116155319,0.15941600772637787,-0.06731984533842024,-0.5014705130206699,-0.24218520076432398,1,53,5,6,3,8,8
0,3,3,0.08428056870441007,0.15941600772637787,-0.3537754302614303,0.25439412962074714,0.19947542461297335,0,70,11,2,8,7,5
NA,NA,3,0.17435504452497544,0.27706572553448167,-0.2582902352870936,0.5783361193242116,-0.06552095061340506,0,48,12,5,6,8,7
NA,2,NA,NA,NA,NA,NA,NA,1,45,5,5,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,1,43,13,5,NA,NA,NA
0,3,3,-0.2760173345778515,0.39471544334258546,0.6965617144562734,0.4703554560897234,0.19947542461297335,0,43,5,7,2,5,9
0,3,3,-0.9966131411423745,0.27706572553448167,-1.2131421850304607,-0.7174318394896462,0.11114329953751388,0,44,11,2,6,1,1
NA,NA,4,-0.005793907116155319,-0.0758834278898297,0.21913573958458984,0.6863167825586997,0.19947542461297335,0,46,4,7,5,8,6
0,3,3,0.35450399616610623,0.04176628991827409,0.7920469094306101,0.03843280315177083,0.37613967476389226,1,58,7,7,8,7,8
NA,NA,3,-0.005793907116155319,0.15941600772637787,0.9830172993792834,0.4703554560897234,-1.0371743264434592,1,27,13,5,7,5,7
NA,NA,NA,NA,NA,NA,NA,NA,0,77,2,2,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,0,60,5,NA,NA,NA,NA
0,2,2,-0.18594285875728608,0.04176628991827409,-0.06731984533842024,-0.3934898497861818,0.37613967476389226,1,48,12,6,4,7,6
0,4,4,-0.7263897136806784,-0.19353314569793348,-0.449260625235767,-0.3934898497861818,-0.6838458261416214,1,50,13,3,2,3,6
NA,NA,NA,NA,NA,NA,NA,NA,0,21,8,5,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,49,7,4,NA,NA,NA
0,3,3,-0.0958683829367207,-0.8994314525465562,-0.16280504031275692,-0.2855091865516936,0.19947542461297335,1,76,7,5,5,7,6
NA,NA,NA,NA,NA,NA,NA,NA,1,75,5,2,NA,NA,NA
NA,NA,2,-0.9065386653218092,-0.0758834278898297,-0.06731984533842024,-1.149354492427599,0.19947542461297335,0,59,5,5,3,3,3
0,3,3,-0.3660918103984169,0.15941600772637787,-0.2582902352870936,0.4703554560897234,-0.33051732583978344,0,55,5,5,3,7,5
0,3,3,-0.18594285875728608,0.04176628991827409,0.12365054461025315,-0.5014705130206699,-0.06552095061340506,1,64,12,8,4,6,7
0,4,4,-0.3660918103984169,0.7476645967668968,1.0785024943536201,0.3623747928552353,0.5528039249148112,1,NA,5,5,0,10,5
0,2,2,0.35450399616610623,0.15941600772637787,0.12365054461025315,0.25439412962074714,0.6411360499902706,0,43,6,4,7,8,8
0,3,3,-0.7263897136806784,-0.42883258131414104,-0.16280504031275692,-0.06954786008271732,0.022811174462054412,1,54,10,6,3,5,3
NA,NA,NA,NA,NA,NA,NA,NA,0,59,5,10,NA,NA,NA
1,3,2,-0.8164641895012438,-0.42883258131414104,-0.5447458202101036,-0.17752852331720548,-0.06552095061340506,1,36,10,7,2,3,5
-1,1,2,0.08428056870441007,-0.31118286350603724,0.21913573958458984,-0.06954786008271732,-0.5955137010661619,0,59,10,2,9,8,3
NA,NA,NA,NA,NA,NA,NA,NA,0,21,9,7,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,0,39,13,4,NA,NA,NA
-1,3,4,0.26442952034554085,-0.0758834278898297,0.21913573958458984,-0.2855091865516936,-0.06552095061340506,1,71,5,6,5,8,9
NA,NA,NA,NA,NA,NA,NA,NA,0,56,11,8,NA,NA,NA
NA,NA,3,-0.2760173345778515,0.27706572553448167,-0.16280504031275692,-0.17752852331720548,0.11114329953751388,1,50,7,3,5,6,5
1,4,3,-0.2760173345778515,0.630014878958793,0.21913573958458984,0.3623747928552353,0.19947542461297335,1,68,11,8,3,8,5
NA,NA,NA,NA,NA,NA,NA,NA,1,19,3,5,NA,NA,NA
0,3,3,0.35450399616610623,0.04176628991827409,0.5055913245075999,0.5783361193242116,0.11114329953751388,0,59,11,2,8,9,6
NA,NA,NA,NA,NA,NA,NA,NA,1,35,5,3,NA,NA,NA
0,3,3,0.534652947807237,0.15941600772637787,-0.449260625235767,-0.7174318394896462,0.4644717998393518,0,62,13,2,10,7,8
1,3,2,-0.636315237860113,0.15941600772637787,-0.06731984533842024,-0.6094511762551581,1.1711288004430276,1,47,5,8,0,2,10
0,3,3,0.26442952034554085,0.39471544334258546,0.6965617144562734,-0.2855091865516936,0.19947542461297335,1,43,5,7,9,6,7
0,3,3,-0.005793907116155319,0.27706572553448167,0.6010765194819366,-0.17752852331720548,0.2878075496884328,1,59,11,6,4,7,8
NA,NA,NA,NA,NA,NA,NA,NA,0,50,10,7,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,1,57,10,4,NA,NA,NA
0,3,3,0.534652947807237,0.27706572553448167,-1.2131421850304607,-0.2855091865516936,-0.24218520076432398,0,54,12,0,10,9,6
NA,NA,NA,NA,NA,NA,NA,NA,1,62,9,8,NA,NA,NA
-1,2,3,0.26442952034554085,-0.42883258131414104,-0.8312014051331138,-0.17752852331720548,0.906132425216649,0,58,5,3,10,8,4
NA,NA,3,-0.0958683829367207,-0.19353314569793348,-0.3537754302614303,-0.8254125027241344,0.022811174462054412,0,53,9,3,6,6,6
NA,NA,NA,NA,NA,NA,NA,NA,1,19,5,5,NA,NA,NA
0,3,3,0.08428056870441007,0.5123651611506892,-0.2582902352870936,0.4703554560897234,-0.9488422013679997,0,65,13,0,10,7,3
0,4,4,0.7148018994483678,0.04176628991827409,0.12365054461025315,0.902278109027676,0.9944645502921086,0,71,5,5,10,10,7
NA,NA,NA,NA,NA,NA,NA,NA,1,60,13,8,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,18,9,8,NA,NA,NA
0,3,3,-0.0958683829367207,-0.8994314525465562,-0.2582902352870936,-0.6094511762551581,0.19947542461297335,1,37,13,7,6,6,6
NA,NA,NA,NA,NA,NA,NA,NA,0,63,5,3,NA,NA,NA
0,3,3,-0.005793907116155319,0.5123651611506892,-0.06731984533842024,-0.06954786008271732,0.2878075496884328,0,63,5,NA,4,7,8
NA,NA,3,-0.3660918103984169,-1.01708117035466,-0.6402310151844404,-0.5014705130206699,0.11114329953751388,1,55,5,4,5,6,4
NA,NA,NA,NA,NA,NA,NA,NA,0,70,2,5,NA,NA,NA
NA,NA,4,0.26442952034554085,-0.0758834278898297,0.21913573958458984,0.25439412962074714,0.19947542461297335,0,60,5,6,8,9,5
-1,1,2,-0.3660918103984169,0.15941600772637787,0.31462093455892653,0.25439412962074714,0.2878075496884328,0,46,5,NA,5,5,5
0,3,3,0.35450399616610623,0.15941600772637787,0.6010765194819366,0.14641346638625896,0.4644717998393518,0,62,13,5,7,8,8
NA,NA,NA,NA,NA,NA,NA,NA,1,31,11,5,NA,NA,NA
0,4,4,0.08428056870441007,-0.0758834278898297,0.31462093455892653,0.902278109027676,-1.1255064515189186,0,68,7,5,5,10,5
0,2,2,0.17435504452497544,-0.42883258131414104,-0.3537754302614303,0.14641346638625896,-0.15385307568886453,0,31,12,5,7,9,5
0,3,3,-0.0958683829367207,0.7476645967668968,0.02816534963591646,-0.3934898497861818,-0.06552095061340506,0,57,7,5,5,5,8
0,4,4,0.17435504452497544,0.04176628991827409,0.02816534963591646,-0.06954786008271732,-0.06552095061340506,0,73,11,4,6,8,7
-1,2,3,0.985025326910064,-0.7817817347384524,0.41010612953326325,0.4703554560897234,0.37613967476389226,0,61,12,1,10,10,10
0,3,3,-0.9065386653218092,-0.19353314569793348,-0.5447458202101036,0.03843280315177083,-0.4188494509152429,1,70,10,7,3,2,4
NA,NA,NA,NA,NA,NA,NA,NA,1,37,5,5,NA,NA,NA
0,3,3,0.7148018994483678,-0.31118286350603724,0.21913573958458984,-0.8254125027241344,0.022811174462054412,0,NA,12,3,10,10,7
0,2,2,-0.2760173345778515,0.04176628991827409,-0.449260625235767,-0.9333931659586225,-0.06552095061340506,0,62,5,6,6,5,5
0,4,4,0.985025326910064,0.27706572553448167,-0.2582902352870936,-0.06954786008271732,0.11114329953751388,1,64,11,4,10,10,10
NA,NA,NA,NA,NA,NA,NA,NA,0,40,5,8,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,1,76,5,4,NA,NA,NA
0,4,4,0.7148018994483678,0.39471544334258546,-0.16280504031275692,0.4703554560897234,-0.9488422013679997,0,57,13,5,9,9,9
NA,NA,NA,NA,NA,NA,NA,NA,1,69,13,4,NA,NA,NA
0,3,3,-0.636315237860113,0.39471544334258546,0.7920469094306101,-0.2855091865516936,0.4644717998393518,0,41,13,8,5,3,4
0,3,3,-0.18594285875728608,0.39471544334258546,-0.06731984533842024,0.14641346638625896,0.022811174462054412,1,63,5,7,2,8,7
NA,NA,NA,NA,NA,NA,NA,NA,0,56,5,8,NA,NA,NA
0,3,3,-0.7263897136806784,0.5123651611506892,0.12365054461025315,0.902278109027676,-1.2138385765943782,1,26,8,7,1,3,7
0,2,2,0.17435504452497544,-0.19353314569793348,-0.16280504031275692,-0.9333931659586225,0.6411360499902706,0,20,5,NA,8,6,7
-1,3,4,-0.0958683829367207,-0.8994314525465562,-0.06731984533842024,-0.9333931659586225,-0.33051732583978344,1,72,7,7,5,6,7
NA,4,NA,NA,NA,NA,NA,NA,1,46,10,7,NA,NA,NA
0,3,3,0.6247274236278024,0.5123651611506892,-0.2582902352870936,0.4703554560897234,-0.33051732583978344,1,56,12,4,10,8,8
0,2,2,0.6247274236278024,-0.31118286350603724,0.6010765194819366,0.25439412962074714,0.4644717998393518,0,61,9,6,9,8,9
NA,NA,NA,NA,NA,NA,NA,NA,1,55,10,8,NA,NA,NA
0,3,3,0.35450399616610623,0.5123651611506892,-0.7357162101587771,-0.06954786008271732,0.6411360499902706,1,48,13,5,7,8,8
0,3,3,0.08428056870441007,0.7476645967668968,1.0785024943536201,0.902278109027676,-0.33051732583978344,0,42,4,0,0,10,10
NA,3,NA,NA,NA,NA,NA,NA,1,56,13,8,NA,NA,NA
NA,NA,3,-0.3660918103984169,-0.19353314569793348,-0.06731984533842024,-0.06954786008271732,0.11114329953751388,0,69,5,8,4,6,5
NA,NA,NA,NA,NA,NA,NA,NA,0,47,5,5,NA,NA,NA
NA,NA,3,-0.5462407620395476,-0.31118286350603724,-0.06731984533842024,-0.17752852331720548,0.37613967476389226,1,27,12,8,2,6,5
0,2,2,-0.0958683829367207,0.7476645967668968,-0.7357162101587771,-0.06954786008271732,0.11114329953751388,1,45,8,4,5,6,7
1,4,3,0.17435504452497544,-0.0758834278898297,-1.0221717950817872,-0.5014705130206699,0.19947542461297335,1,80,13,0,10,7,4
-1,2,3,-0.005793907116155319,-0.31118286350603724,-0.5447458202101036,0.3623747928552353,0.7294681750657301,0,39,5,4,7,10,2
NA,NA,NA,NA,NA,NA,NA,NA,1,22,7,8,NA,NA,NA
NA,NA,2,0.35450399616610623,-0.42883258131414104,0.12365054461025315,-0.3934898497861818,0.022811174462054412,1,58,10,7,5,9,9
NA,NA,NA,NA,NA,NA,NA,NA,0,63,5,5,NA,NA,NA
0,2,2,-1.4469855202452016,-1.487680041587075,-0.3537754302614303,0.14641346638625896,0.022811174462054412,1,53,5,NA,0,2,1
NA,4,NA,NA,NA,NA,NA,NA,1,51,11,6,NA,NA,NA
0,2,2,-0.45616628621898225,0.15941600772637787,0.5055913245075999,-0.06954786008271732,-0.24218520076432398,0,28,10,4,2,4,8
NA,NA,NA,NA,NA,NA,NA,NA,1,37,10,5,NA,NA,NA
0,3,3,-0.45616628621898225,0.04176628991827409,-0.06731984533842024,-1.0413738291931107,0.022811174462054412,1,61,5,6,4,5,5
0,3,3,0.8048763752689332,-1.487680041587075,0.41010612953326325,0.902278109027676,-0.24218520076432398,0,26,13,1,10,10,8
0,3,3,0.26442952034554085,0.04176628991827409,0.02816534963591646,0.25439412962074714,0.19947542461297335,0,20,9,3,10,6,6
NA,2,NA,NA,NA,NA,NA,NA,1,35,13,6,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,45,10,NA,NA,NA,NA
0,3,3,-0.0958683829367207,0.15941600772637787,0.7920469094306101,-0.7174318394896462,0.5528039249148112,0,51,5,3,3,8,7
NA,3,NA,NA,NA,NA,NA,NA,0,25,12,7,NA,NA,NA
0,4,4,NA,0.39471544334258546,-0.5447458202101036,0.7942974457931878,0.906132425216649,0,55,2,5,NA,2,1
-1,2,3,-0.5462407620395476,-0.0758834278898297,-0.2582902352870936,0.14641346638625896,0.2878075496884328,0,22,9,8,2,5,6
0,2,2,0.35450399616610623,-0.19353314569793348,-0.16280504031275692,-0.3934898497861818,-0.5955137010661619,1,20,9,4,8,8,7
0,3,3,-1.08668761696294,0.04176628991827409,0.21913573958458984,-0.06954786008271732,0.11114329953751388,1,35,10,8,1,3,3
0,3,3,-0.0958683829367207,-0.42883258131414104,NA,-0.06954786008271732,-0.15385307568886453,1,67,10,6,6,7,5
0,3,3,0.08428056870441007,0.04176628991827409,0.12365054461025315,0.03843280315177083,0.022811174462054412,0,58,9,5,5,8,7
0,3,3,-0.636315237860113,-0.19353314569793348,0.21913573958458984,0.25439412962074714,-0.8605100762925403,0,72,7,3,4,4,4
0,3,3,-0.005793907116155319,0.630014878958793,0.41010612953326325,-0.06954786008271732,-0.15385307568886453,0,36,12,7,4,7,8
-1,2,3,0.17435504452497544,-0.0758834278898297,-1.0221717950817872,0.14641346638625896,-0.06552095061340506,0,43,12,5,7,8,6
NA,1,NA,NA,NA,NA,NA,NA,0,56,4,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,1,86,11,5,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,73,13,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,49,10,3,NA,NA,NA
0,3,3,0.4445784719866716,0.5123651611506892,-0.06731984533842024,0.3623747928552353,-0.5955137010661619,1,52,5,3,9,8,7
0,4,4,0.8048763752689332,0.7476645967668968,0.02816534963591646,0.03843280315177083,0.19947542461297335,0,61,10,0,10,10,8
NA,NA,3,-0.0958683829367207,-0.6641320169303486,-0.449260625235767,-0.5014705130206699,-0.06552095061340506,0,65,2,5,5,7,6
0,4,4,-0.3660918103984169,-0.0758834278898297,0.21913573958458984,0.3623747928552353,-0.7721779512170808,1,58,13,4,3,5,7
0,4,4,0.26442952034554085,0.04176628991827409,-0.6402310151844404,-0.06954786008271732,-0.5071815759907023,1,43,13,4,8,7,7
0,4,4,0.26442952034554085,0.5123651611506892,0.12365054461025315,-0.06954786008271732,-0.15385307568886453,0,70,7,6,6,9,7
NA,NA,NA,NA,NA,NA,NA,NA,0,30,5,7,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,23,11,4,NA,NA,NA
0,3,3,0.08428056870441007,-0.6641320169303486,-0.3537754302614303,-0.2855091865516936,-0.33051732583978344,1,59,13,4,7,8,5
1,3,2,-0.45616628621898225,0.27706572553448167,0.6965617144562734,-0.06954786008271732,0.6411360499902706,0,20,8,6,5,3,6
NA,NA,NA,NA,NA,NA,NA,NA,1,55,5,8,NA,NA,NA
0,3,3,0.8048763752689332,0.39471544334258546,0.6965617144562734,0.14641346638625896,-0.4188494509152429,0,50,11,3,8,10,10
NA,3,NA,NA,NA,NA,NA,NA,1,27,12,7,NA,NA,NA
NA,NA,4,-0.2760173345778515,0.630014878958793,0.02816534963591646,-0.06954786008271732,0.7294681750657301,1,70,5,7,2,6,8
NA,NA,NA,NA,NA,NA,NA,NA,0,20,5,6,NA,NA,NA
0,3,3,NA,NA,0.6010765194819366,NA,0.7294681750657301,0,85,5,5,3,3,NA
0,4,4,-0.45616628621898225,0.15941600772637787,-0.2582902352870936,0.03843280315177083,0.11114329953751388,1,55,7,8,6,3,5
NA,NA,4,-0.18594285875728608,0.5123651611506892,-0.2582902352870936,0.5783361193242116,-0.7721779512170808,1,43,11,7,5,7,5
0,2,2,-0.45616628621898225,0.15941600772637787,0.12365054461025315,0.3623747928552353,-0.4188494509152429,0,41,5,5,3,5,6
0,3,3,-0.7263897136806784,-0.5464822991222449,-0.2582902352870936,-1.149354492427599,-0.33051732583978344,1,41,11,3,3,4,4
NA,NA,3,NA,NA,NA,NA,NA,1,76,5,5,NA,NA,NA
0,4,4,0.08428056870441007,0.7476645967668968,-0.16280504031275692,0.03843280315177083,-0.15385307568886453,1,37,10,8,7,7,6
NA,NA,NA,NA,NA,NA,NA,NA,0,35,13,NA,NA,NA,NA
0,3,3,-1.08668761696294,0.04176628991827409,-0.16280504031275692,0.5783361193242116,-0.6838458261416214,1,40,8,8,2,5,0
0,3,3,-0.3660918103984169,-0.8994314525465562,0.02816534963591646,0.03843280315177083,-0.33051732583978344,0,66,5,5,7,3,5
0,3,3,0.08428056870441007,0.7476645967668968,0.21913573958458984,0.902278109027676,0.022811174462054412,0,43,13,4,5,7,8
0,3,3,0.17435504452497544,0.39471544334258546,-0.2582902352870936,0.03843280315177083,0.37613967476389226,1,62,11,9,5,8,8
NA,NA,NA,NA,NA,NA,NA,NA,0,72,7,7,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,62,7,6,NA,NA,NA
1,4,3,-0.3660918103984169,-0.31118286350603724,0.12365054461025315,0.14641346638625896,-0.5071815759907023,1,71,13,6,4,5,6
NA,NA,NA,NA,NA,NA,NA,NA,0,46,12,4,NA,NA,NA
0,1,1,-0.2760173345778515,-0.31118286350603724,-1.0221717950817872,-0.2855091865516936,-0.06552095061340506,0,44,5,NA,6,6,4
0,2,2,-0.5462407620395476,0.39471544334258546,-0.449260625235767,-0.9333931659586225,0.2878075496884328,1,50,5,NA,1,6,6
0,3,3,-0.7263897136806784,-0.31118286350603724,-0.16280504031275692,-0.17752852331720548,0.5528039249148112,0,50,5,7,5,4,2
0,3,3,-0.636315237860113,0.39471544334258546,0.21913573958458984,0.6863167825586997,0.6411360499902706,0,52,6,6,2,3,7
0,2,2,0.534652947807237,0.27706572553448167,0.41010612953326325,-0.5014705130206699,-0.06552095061340506,1,52,7,6,9,8,8
NA,NA,NA,NA,NA,NA,NA,NA,1,39,13,5,NA,NA,NA
NA,NA,1,NA,NA,NA,NA,NA,1,25,5,4,NA,NA,NA
0,3,3,0.8949508510894986,0.630014878958793,0.41010612953326325,0.25439412962074714,0.2878075496884328,0,61,6,6,10,10,9
0,4,4,-0.005793907116155319,-0.0758834278898297,0.41010612953326325,0.3623747928552353,-0.5955137010661619,1,49,9,8,7,5,7
0,3,3,-0.7263897136806784,0.5123651611506892,0.41010612953326325,0.14641346638625896,0.7294681750657301,0,25,13,8,1,5,5
NA,1,NA,NA,NA,NA,NA,NA,0,52,7,NA,NA,NA,NA
NA,4,NA,NA,NA,NA,NA,NA,1,82,5,0,NA,NA,NA
0,2,2,-0.005793907116155319,0.7476645967668968,0.6965617144562734,0.3623747928552353,-0.24218520076432398,0,32,5,5,5,7,7
NA,NA,4,-0.0958683829367207,-0.31118286350603724,-0.06731984533842024,-0.06954786008271732,0.2878075496884328,1,76,5,7,7,5,6
NA,NA,NA,NA,NA,NA,NA,NA,0,52,8,8,NA,NA,NA
0,2,2,0.534652947807237,-0.5464822991222449,0.21913573958458984,-0.6094511762551581,0.19947542461297335,1,24,12,6,10,10,5
0,3,3,-0.2760173345778515,0.39471544334258546,-0.2582902352870936,0.25439412962074714,0.2878075496884328,0,29,5,6,4,4,8
NA,NA,1,0.17435504452497544,-0.42883258131414104,0.31462093455892653,-1.2573351556620869,0.11114329953751388,0,34,13,5,4,10,7
0,2,2,-0.005793907116155319,-0.5464822991222449,0.41010612953326325,0.03843280315177083,0.11114329953751388,1,33,11,8,6,6,7
NA,NA,NA,NA,NA,NA,NA,NA,0,47,3,NA,NA,NA,NA
0,3,3,-0.3660918103984169,-1.01708117035466,-0.06731984533842024,0.4703554560897234,0.37613967476389226,0,54,5,5,5,5,5
NA,NA,NA,NA,NA,NA,NA,NA,1,53,5,5,NA,NA,NA
0,3,3,-0.3660918103984169,-0.5464822991222449,-0.16280504031275692,-0.3934898497861818,0.11114329953751388,1,73,11,6,5,5,5
0,2,2,-0.636315237860113,0.7476645967668968,0.9830172993792834,0.6863167825586997,-1.0371743264434592,0,29,7,7,1,5,6
NA,NA,NA,NA,NA,NA,NA,NA,0,49,5,1,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,1,61,5,5,NA,NA,NA
NA,NA,2,0.534652947807237,0.7476645967668968,1.0785024943536201,-0.06954786008271732,0.2878075496884328,1,54,3,NA,10,10,5
NA,NA,NA,NA,NA,NA,NA,NA,0,52,5,5,NA,NA,NA
1,4,3,-0.18594285875728608,-0.7817817347384524,0.12365054461025315,-0.9333931659586225,-0.15385307568886453,0,71,9,3,8,4,5
0,3,3,NA,0.27706572553448167,0.12365054461025315,0.03843280315177083,-0.15385307568886453,0,64,5,NA,7,NA,6
NA,NA,NA,NA,NA,NA,NA,NA,0,60,7,8,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,1,51,11,4,NA,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,0,50,5,3,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,1,55,10,8,NA,NA,NA
NA,NA,4,-0.005793907116155319,0.04176628991827409,0.12365054461025315,0.14641346638625896,-0.33051732583978344,1,29,12,7,5,6,8
NA,NA,NA,NA,NA,NA,NA,NA,1,61,13,4,NA,NA,NA
NA,NA,3,0.4445784719866716,-0.5464822991222449,-0.6402310151844404,0.25439412962074714,0.11114329953751388,0,54,9,NA,9,9,6
NA,NA,NA,NA,NA,NA,NA,NA,1,30,10,1,NA,NA,NA
NA,4,NA,NA,NA,NA,NA,NA,1,71,5,1,NA,NA,NA
0,2,2,-0.636315237860113,-0.19353314569793348,-0.3537754302614303,0.5783361193242116,0.11114329953751388,0,67,5,8,8,2,2
NA,NA,1,-0.5462407620395476,0.27706572553448167,-0.9266866001074505,0.25439412962074714,-0.15385307568886453,0,45,5,7,7,1,5
NA,NA,4,-0.45616628621898225,-0.0758834278898297,0.21913573958458984,-0.7174318394896462,-0.24218520076432398,1,28,12,7,4,4,6
0,3,3,NA,NA,NA,NA,NA,0,50,5,NA,NA,NA,NA
0,3,3,0.7148018994483678,0.5123651611506892,0.6010765194819366,-0.17752852331720548,0.37613967476389226,0,33,7,8,10,10,7
-1,2,3,-0.636315237860113,-0.31118286350603724,-0.6402310151844404,-0.2855091865516936,0.37613967476389226,0,55,13,7,6,4,2
NA,NA,4,-0.18594285875728608,0.39471544334258546,0.41010612953326325,0.3623747928552353,-0.33051732583978344,0,44,10,9,6,3,8
0,3,3,-0.45616628621898225,0.630014878958793,-0.06731984533842024,-1.5812771453655514,0.11114329953751388,1,28,12,7,0,6,8
NA,NA,3,-0.005793907116155319,-0.42883258131414104,-0.16280504031275692,-0.5014705130206699,0.022811174462054412,1,79,6,9,8,6,5
NA,NA,3,-0.7263897136806784,0.15941600772637787,0.41010612953326325,-0.5014705130206699,0.37613967476389226,1,67,13,5,3,3,5
NA,NA,3,-0.005793907116155319,0.27706572553448167,-0.449260625235767,0.6863167825586997,-0.15385307568886453,0,47,7,5,5,8,6
0,1,1,-0.0958683829367207,0.27706572553448167,-0.16280504031275692,-0.3934898497861818,-0.6838458261416214,1,62,12,7,4,5,9
0,3,3,0.4445784719866716,0.15941600772637787,0.31462093455892653,-0.7174318394896462,0.11114329953751388,1,51,5,NA,9,8,7
1,3,2,-0.5462407620395476,0.27706572553448167,-0.2582902352870936,0.7942974457931878,-0.8605100762925403,0,55,11,3,5,3,5
NA,2,NA,NA,NA,NA,NA,NA,0,31,5,4,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,1,18,13,2,NA,NA,NA
0,3,3,0.26442952034554085,0.27706572553448167,-0.449260625235767,0.3623747928552353,0.5528039249148112,0,47,5,5,8,9,5
-1,2,3,-0.0958683829367207,0.15941600772637787,0.21913573958458984,0.25439412962074714,0.022811174462054412,1,35,10,8,5,7,6
0,4,4,0.6247274236278024,0.39471544334258546,0.31462093455892653,0.3623747928552353,0.19947542461297335,1,59,5,7,9,9,8
0,3,3,-0.18594285875728608,0.15941600772637787,0.31462093455892653,-0.7174318394896462,0.6411360499902706,1,46,11,6,2,7,8
0,3,3,-0.0958683829367207,0.15941600772637787,0.41010612953326325,-0.06954786008271732,-0.5071815759907023,1,30,13,1,7,6,5
NA,NA,NA,NA,NA,NA,NA,NA,1,19,5,5,NA,NA,NA
NA,NA,2,-0.005793907116155319,-0.0758834278898297,0.6010765194819366,0.14641346638625896,0.2878075496884328,0,27,8,5,6,9,4
NA,NA,NA,NA,NA,NA,NA,NA,1,33,5,5,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,48,5,5,NA,NA,NA
1,3,2,-0.8164641895012438,-0.19353314569793348,-0.6402310151844404,-0.5014705130206699,-0.24218520076432398,1,55,11,6,1,5,4
NA,NA,NA,NA,NA,NA,NA,NA,1,23,9,2,NA,NA,NA
